Index,Num_c,SMILES,cid,iupac_name,molecular_weight,molecular_formula,complexity,rotatable_bond_count,heavy_atom_count,xlogp,Chloride_CAS,Bromide_CAS,Iodide_CAS,Fluoride_CAS
5084,20,CCCCCCCCCC[N+](C)(CC)CCCCCCC,,,,,,,,,,,,
5085,20,CCCCCCCCCC[N+](C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5086,20,CCCCCCCCCC[N+](C)(CCC)CC(C)(C)CC,,,,,,,,,,,,
5087,20,CCCCCCCCCC[N+](C)(CCC)CC(C)CCC,,,,,,,,,,,,
5088,20,CCCCCCCCCC[N+](C)(CCC)CCC(C)CC,,,,,,,,,,,,
5089,20,CCCCCCCCCC[N+](C)(CCC)CCCC(C)C,,,,,,,,,,,,
5090,20,CCCCCCCCCC[N+](C)(CCC)CCCCCC,139745001.0,decyl-hexyl-methyl-propylazanium,298.6,C20H44N+,202.0,16.0,21.0,8.0,,,,
5091,20,CCCCCCCCCC[N+](C)(CCCC)CC(C)(C)C,,,,,,,,,,,,
5092,20,CCCCCCCCCC[N+](C)(CCCC)CC(C)CC,,,,,,,,,,,,
5093,20,CCCCCCCCCC[N+](C)(CCCC)CCC(C)C,,,,,,,,,,,,
5094,20,CCCCCCCCCC[N+](C)(CCCC)CCCCC,,,,,,,,,,,,
5095,20,CCCCCCCCCC[N+](C)(CCCCC)CC(C)C,,,,,,,,,,,,
5096,20,CCCCCCCCCC[N+](CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5097,20,CCCCCCCCCC[N+](CC)(CC)CC(C)(C)CC,,,,,,,,,,,,
5098,20,CCCCCCCCCC[N+](CC)(CC)CC(C)CCC,,,,,,,,,,,,
5099,20,CCCCCCCCCC[N+](CC)(CC)CCC(C)CC,,,,,,,,,,,,
5100,20,CCCCCCCCCC[N+](CC)(CC)CCCC(C)C,,,,,,,,,,,,
5101,20,CCCCCCCCCC[N+](CC)(CC)CCCCCC,,,,,,,,,,,,
5102,20,CCCCCCCCCC[N+](CC)(CCC)CC(C)(C)C,,,,,,,,,,,,
5103,20,CCCCCCCCCC[N+](CC)(CCC)CC(C)CC,,,,,,,,,,,,
5104,20,CCCCCCCCCC[N+](CC)(CCC)CCC(C)C,,,,,,,,,,,,
5105,20,CCCCCCCCCC[N+](CC)(CCC)CCCCC,,,,,,,,,,,,
5106,20,CCCCCCCCCC[N+](CC)(CCCC)CC(C)C,,,,,,,,,,,,
5107,20,CCCCCCCCCC[N+](CC)(CCCC)CCCC,,,,,,,,,,,,
5108,20,CCCCCCCCCC[N+](CCC)(CCC)CC(C)C,,,,,,,,,,,,
5109,20,CCCCCCCCCC[N+](CCC)(CCC)CCCC,,,,,,,,,,,,
5110,20,CCCCCCCCC[N+](C)(C)CCCCCCCCC,19706495.0,dimethyl-di(nonyl)azanium,298.6,C20H44N+,178.0,16.0,21.0,8.2,23375-64-6,861885-77-0,,
5111,20,CCCCCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5112,20,CCCCCCCCC[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5113,20,CCCCCCCCC[N+](C)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
5114,20,CCCCCCCCC[N+](C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5115,20,CCCCCCCCC[N+](C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
5116,20,CCCCCCCCC[N+](C)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5117,20,CCCCCCCCC[N+](C)(CC)CC(C)(C)CCCC,,,,,,,,,,,,
5118,20,CCCCCCCCC[N+](C)(CC)CC(C)CCCCC,,,,,,,,,,,,
5119,20,CCCCCCCCC[N+](C)(CC)CCC(C)CCCC,,,,,,,,,,,,
5120,20,CCCCCCCCC[N+](C)(CC)CCCC(C)CCC,,,,,,,,,,,,
5121,20,CCCCCCCCC[N+](C)(CC)CCCCC(C)CC,,,,,,,,,,,,
5122,20,CCCCCCCCC[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
5123,20,CCCCCCCCC[N+](C)(CC)CCCCCCCC,175528867.0,ethyl-methyl-nonyl-octylazanium,298.6,C20H44N+,202.0,16.0,21.0,8.0,,,,
5124,20,CCCCCCCCC[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5125,20,CCCCCCCCC[N+](C)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
5126,20,CCCCCCCCC[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
5127,20,CCCCCCCCC[N+](C)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
5128,20,CCCCCCCCC[N+](C)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5129,20,CCCCCCCCC[N+](C)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
5130,20,CCCCCCCCC[N+](C)(CCC)CC(C)CCCC,,,,,,,,,,,,
5131,20,CCCCCCCCC[N+](C)(CCC)CCC(C)CCC,,,,,,,,,,,,
5132,20,CCCCCCCCC[N+](C)(CCC)CCCC(C)CC,,,,,,,,,,,,
5133,20,CCCCCCCCC[N+](C)(CCC)CCCCC(C)C,,,,,,,,,,,,
5134,20,CCCCCCCCC[N+](C)(CCC)CCCCCCC,,,,,,,,,,,,
5135,20,CCCCCCCCC[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
5136,20,CCCCCCCCC[N+](C)(CCCC)CC(C)(C)CC,,,,,,,,,,,,
5137,20,CCCCCCCCC[N+](C)(CCCC)CC(C)CCC,,,,,,,,,,,,
5138,20,CCCCCCCCC[N+](C)(CCCC)CCC(C)CC,,,,,,,,,,,,
5139,20,CCCCCCCCC[N+](C)(CCCC)CCCC(C)C,,,,,,,,,,,,
5140,20,CCCCCCCCC[N+](C)(CCCC)CCCCCC,,,,,,,,,,,,
5141,20,CCCCCCCCC[N+](C)(CCCCC)CC(C)(C)C,,,,,,,,,,,,
5142,20,CCCCCCCCC[N+](C)(CCCCC)CC(C)CC,,,,,,,,,,,,
5143,20,CCCCCCCCC[N+](C)(CCCCC)CCC(C)C,,,,,,,,,,,,
5144,20,CCCCCCCCC[N+](C)(CCCCC)CCCCC,,,,,,,,,,,,
5145,20,CCCCCCCCC[N+](C)(CCCCCC)CC(C)C,,,,,,,,,,,,
5146,20,CCCCCCCCC[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5147,20,CCCCCCCCC[N+](CC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5148,20,CCCCCCCCC[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5149,20,CCCCCCCCC[N+](CC)(CC)CC(C)(C)CCC,,,,,,,,,,,,
5150,20,CCCCCCCCC[N+](CC)(CC)CC(C)CCCC,,,,,,,,,,,,
5151,20,CCCCCCCCC[N+](CC)(CC)CCC(C)CCC,,,,,,,,,,,,
5152,20,CCCCCCCCC[N+](CC)(CC)CCCC(C)CC,,,,,,,,,,,,
5153,20,CCCCCCCCC[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
5154,20,CCCCCCCCC[N+](CC)(CC)CCCCCCC,,,,,,,,,,,,
5155,20,CCCCCCCCC[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5156,20,CCCCCCCCC[N+](CC)(CCC)CC(C)(C)CC,,,,,,,,,,,,
5157,20,CCCCCCCCC[N+](CC)(CCC)CC(C)CCC,,,,,,,,,,,,
5158,20,CCCCCCCCC[N+](CC)(CCC)CCC(C)CC,,,,,,,,,,,,
5159,20,CCCCCCCCC[N+](CC)(CCC)CCCC(C)C,,,,,,,,,,,,
5160,20,CCCCCCCCC[N+](CC)(CCC)CCCCCC,,,,,,,,,,,,
5161,20,CCCCCCCCC[N+](CC)(CCCC)CC(C)(C)C,,,,,,,,,,,,
5162,20,CCCCCCCCC[N+](CC)(CCCC)CC(C)CC,,,,,,,,,,,,
5163,20,CCCCCCCCC[N+](CC)(CCCC)CCC(C)C,,,,,,,,,,,,
5164,20,CCCCCCCCC[N+](CC)(CCCC)CCCCC,,,,,,,,,,,,
5165,20,CCCCCCCCC[N+](CC)(CCCCC)CC(C)C,,,,,,,,,,,,
5166,20,CCCCCCCCC[N+](CCC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5167,20,CCCCCCCCC[N+](CCC)(CCC)CC(C)(C)C,,,,,,,,,,,,
5168,20,CCCCCCCCC[N+](CCC)(CCC)CC(C)CC,,,,,,,,,,,,
5169,20,CCCCCCCCC[N+](CCC)(CCC)CCC(C)C,,,,,,,,,,,,
5170,20,CCCCCCCCC[N+](CCC)(CCC)CCCCC,,,,,,,,,,,,
5171,20,CCCCCCCCC[N+](CCC)(CCCC)CC(C)C,,,,,,,,,,,,
5172,20,CCCCCCCCC[N+](CCC)(CCCC)CCCC,,,,,,,,,,,,
5173,20,CCCCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
5174,20,CCCCCCCC[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5175,20,CCCCCCCC[N+](C)(CC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5176,20,CCCCCCCC[N+](C)(CC(C)C)CC(C)CCCC,,,,,,,,,,,,
5177,20,CCCCCCCC[N+](C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5178,20,CCCCCCCC[N+](C)(CC(C)CC)CC(C)CCC,,,,,,,,,,,,
5179,20,CCCCCCCC[N+](C)(CC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5180,20,CCCCCCCC[N+](C)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5181,20,CCCCCCCC[N+](C)(CCC(C)C)CC(C)CCC,,,,,,,,,,,,
5182,20,CCCCCCCC[N+](C)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
5183,20,CCCCCCCC[N+](C)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5184,20,CCCCCCCC[N+](C)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
5185,20,CCCCCCCC[N+](C)(CCC(C)CCC)CC(C)C,,,,,,,,,,,,
5186,20,CCCCCCCC[N+](C)(CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5187,20,CCCCCCCC[N+](C)(CCC)CC(C)(C)CCCC,,,,,,,,,,,,
5188,20,CCCCCCCC[N+](C)(CCC)CC(C)CCCCC,,,,,,,,,,,,
5189,20,CCCCCCCC[N+](C)(CCC)CCC(C)CCCC,,,,,,,,,,,,
5190,20,CCCCCCCC[N+](C)(CCC)CCCC(C)CCC,,,,,,,,,,,,
5191,20,CCCCCCCC[N+](C)(CCC)CCCCC(C)CC,,,,,,,,,,,,
5192,20,CCCCCCCC[N+](C)(CCC)CCCCCC(C)C,,,,,,,,,,,,
5193,20,CCCCCCCC[N+](C)(CCC)CCCCCCCC,52936837.0,methyl-dioctyl-propylazanium,298.6,C20H44N+,184.0,16.0,21.0,8.0,,,,
5194,20,CCCCCCCC[N+](C)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5195,20,CCCCCCCC[N+](C)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
5196,20,CCCCCCCC[N+](C)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
5197,20,CCCCCCCC[N+](C)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
5198,20,CCCCCCCC[N+](C)(CCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5199,20,CCCCCCCC[N+](C)(CCCC)CC(C)(C)CCC,,,,,,,,,,,,
5200,20,CCCCCCCC[N+](C)(CCCC)CC(C)CCCC,,,,,,,,,,,,
5201,20,CCCCCCCC[N+](C)(CCCC)CCC(C)CCC,,,,,,,,,,,,
5202,20,CCCCCCCC[N+](C)(CCCC)CCCC(C)CC,,,,,,,,,,,,
5203,20,CCCCCCCC[N+](C)(CCCC)CCCCC(C)C,,,,,,,,,,,,
5204,20,CCCCCCCC[N+](C)(CCCC)CCCCCCC,,,,,,,,,,,,
5205,20,CCCCCCCC[N+](C)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
5206,20,CCCCCCCC[N+](C)(CCCCC)CC(C)(C)CC,,,,,,,,,,,,
5207,20,CCCCCCCC[N+](C)(CCCCC)CC(C)CCC,,,,,,,,,,,,
5208,20,CCCCCCCC[N+](C)(CCCCC)CCC(C)CC,,,,,,,,,,,,
5209,20,CCCCCCCC[N+](C)(CCCCC)CCCC(C)C,,,,,,,,,,,,
5210,20,CCCCCCCC[N+](C)(CCCCC)CCCCCC,,,,,,,,,,,,
5211,20,CCCCCCCC[N+](C)(CCCCCC)CC(C)(C)C,,,,,,,,,,,,
5212,20,CCCCCCCC[N+](C)(CCCCCC)CC(C)CC,,,,,,,,,,,,
5213,20,CCCCCCCC[N+](C)(CCCCCC)CCC(C)C,,,,,,,,,,,,
5214,20,CCCCCCCC[N+](C)(CCCCCCC)CC(C)C,,,,,,,,,,,,
5215,20,CCCCCCCC[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
5216,20,CCCCCCCC[N+](CC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
5217,20,CCCCCCCC[N+](CC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5218,20,CCCCCCCC[N+](CC)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
5219,20,CCCCCCCC[N+](CC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5220,20,CCCCCCCC[N+](CC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
5221,20,CCCCCCCC[N+](CC)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5222,20,CCCCCCCC[N+](CC)(CC)CC(C)(C)CCCC,,,,,,,,,,,,
5223,20,CCCCCCCC[N+](CC)(CC)CC(C)CCCCC,,,,,,,,,,,,
5224,20,CCCCCCCC[N+](CC)(CC)CCC(C)CCCC,,,,,,,,,,,,
5225,20,CCCCCCCC[N+](CC)(CC)CCCC(C)CCC,,,,,,,,,,,,
5226,20,CCCCCCCC[N+](CC)(CC)CCCCC(C)CC,,,,,,,,,,,,
5227,20,CCCCCCCC[N+](CC)(CC)CCCCCC(C)C,,,,,,,,,,,,
5228,20,CCCCCCCC[N+](CC)(CC)CCCCCCCC,19602104.0,diethyl(dioctyl)azanium,298.6,C20H44N+,178.0,16.0,21.0,7.8,,94036-13-2,,
5229,20,CCCCCCCC[N+](CC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5230,20,CCCCCCCC[N+](CC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
5231,20,CCCCCCCC[N+](CC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
5232,20,CCCCCCCC[N+](CC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
5233,20,CCCCCCCC[N+](CC)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5234,20,CCCCCCCC[N+](CC)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
5235,20,CCCCCCCC[N+](CC)(CCC)CC(C)CCCC,,,,,,,,,,,,
5236,20,CCCCCCCC[N+](CC)(CCC)CCC(C)CCC,,,,,,,,,,,,
5237,20,CCCCCCCC[N+](CC)(CCC)CCCC(C)CC,,,,,,,,,,,,
5238,20,CCCCCCCC[N+](CC)(CCC)CCCCC(C)C,,,,,,,,,,,,
5239,20,CCCCCCCC[N+](CC)(CCC)CCCCCCC,,,,,,,,,,,,
5240,20,CCCCCCCC[N+](CC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
5241,20,CCCCCCCC[N+](CC)(CCCC)CC(C)(C)CC,,,,,,,,,,,,
5242,20,CCCCCCCC[N+](CC)(CCCC)CC(C)CCC,,,,,,,,,,,,
5243,20,CCCCCCCC[N+](CC)(CCCC)CCC(C)CC,,,,,,,,,,,,
5244,20,CCCCCCCC[N+](CC)(CCCC)CCCC(C)C,,,,,,,,,,,,
5245,20,CCCCCCCC[N+](CC)(CCCC)CCCCCC,,,,,,,,,,,,
5246,20,CCCCCCCC[N+](CC)(CCCCC)CC(C)(C)C,,,,,,,,,,,,
5247,20,CCCCCCCC[N+](CC)(CCCCC)CC(C)CC,,,,,,,,,,,,
5248,20,CCCCCCCC[N+](CC)(CCCCC)CCC(C)C,,,,,,,,,,,,
5249,20,CCCCCCCC[N+](CC)(CCCCC)CCCCC,,,,,,,,,,,,
5250,20,CCCCCCCC[N+](CC)(CCCCCC)CC(C)C,,,,,,,,,,,,
5251,20,CCCCCCCC[N+](CCC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5252,20,CCCCCCCC[N+](CCC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5253,20,CCCCCCCC[N+](CCC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
5254,20,CCCCCCCC[N+](CCC)(CCC)CC(C)(C)CC,,,,,,,,,,,,
5255,20,CCCCCCCC[N+](CCC)(CCC)CC(C)CCC,,,,,,,,,,,,
5256,20,CCCCCCCC[N+](CCC)(CCC)CCC(C)CC,,,,,,,,,,,,
5257,20,CCCCCCCC[N+](CCC)(CCC)CCCC(C)C,,,,,,,,,,,,
5258,20,CCCCCCCC[N+](CCC)(CCC)CCCCCC,87492278.0,hexyl-octyl-dipropylazanium,298.6,C20H44N+,194.0,16.0,21.0,7.8,,,,
5259,20,CCCCCCCC[N+](CCC)(CCCC)CC(C)(C)C,,,,,,,,,,,,
5260,20,CCCCCCCC[N+](CCC)(CCCC)CC(C)CC,,,,,,,,,,,,
5261,20,CCCCCCCC[N+](CCC)(CCCC)CCC(C)C,,,,,,,,,,,,
5262,20,CCCCCCCC[N+](CCC)(CCCC)CCCCC,18317197.0,butyl-octyl-pentyl-propylazanium,298.6,,,,,,,,,
5263,20,CCCCCCCC[N+](CCC)(CCCCC)CC(C)C,,,,,,,,,,,,
5264,20,CCCCCCCC[N+](CCCC)(CC(C)C)CC(C)C,,,,,,,,,,,,
5265,20,CCCCCCCC[N+](CCCC)(CCCC)CC(C)C,,,,,,,,,,,,
5266,20,CCCCCCCC[N+](CCCC)(CCCC)CCCC,408233.0,tributyl(octyl)azanium,298.6,C20H44N+,178.0,16.0,21.0,7.9,,61175-80-2,39750-04-4,
5267,20,CCCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5268,20,CCCCCCC[N+](C)(CC(C)(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5269,20,CCCCCCC[N+](C)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5270,20,CCCCCCC[N+](C)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
5271,20,CCCCCCC[N+](C)(CC(C)C)CC(C)(C)CCCC,,,,,,,,,,,,
5272,20,CCCCCCC[N+](C)(CC(C)C)CC(C)CCCCC,,,,,,,,,,,,
5273,20,CCCCCCC[N+](C)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
5274,20,CCCCCCC[N+](C)(CC(C)CC)CC(C)(C)CCC,,,,,,,,,,,,
5275,20,CCCCCCC[N+](C)(CC(C)CC)CC(C)CCCC,,,,,,,,,,,,
5276,20,CCCCCCC[N+](C)(CC(C)CCC)CC(C)(C)CC,,,,,,,,,,,,
5277,20,CCCCCCC[N+](C)(CC(C)CCC)CC(C)CCC,,,,,,,,,,,,
5278,20,CCCCCCC[N+](C)(CC(C)CCCC)CC(C)(C)C,,,,,,,,,,,,
5279,20,CCCCCCC[N+](C)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5280,20,CCCCCCC[N+](C)(CCC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5281,20,CCCCCCC[N+](C)(CCC(C)C)CC(C)CCCC,,,,,,,,,,,,
5282,20,CCCCCCC[N+](C)(CCC(C)C)CCC(C)CCC,,,,,,,,,,,,
5283,20,CCCCCCC[N+](C)(CCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5284,20,CCCCCCC[N+](C)(CCC(C)CC)CC(C)CCC,,,,,,,,,,,,
5285,20,CCCCCCC[N+](C)(CCC(C)CC)CCC(C)CC,,,,,,,,,,,,
5286,20,CCCCCCC[N+](C)(CCC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5287,20,CCCCCCC[N+](C)(CCC(C)CCC)CC(C)CC,,,,,,,,,,,,
5288,20,CCCCCCC[N+](C)(CCC(C)CCCC)CC(C)C,,,,,,,,,,,,
5289,20,CCCCCCC[N+](C)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5290,20,CCCCCCC[N+](C)(CCCC(C)C)CC(C)CCC,,,,,,,,,,,,
5291,20,CCCCCCC[N+](C)(CCCC(C)C)CCC(C)CC,,,,,,,,,,,,
5292,20,CCCCCCC[N+](C)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
5293,20,CCCCCCC[N+](C)(CCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5294,20,CCCCCCC[N+](C)(CCCC(C)CC)CC(C)CC,,,,,,,,,,,,
5295,20,CCCCCCC[N+](C)(CCCC(C)CC)CCC(C)C,,,,,,,,,,,,
5296,20,CCCCCCC[N+](C)(CCCC(C)CCC)CC(C)C,,,,,,,,,,,,
5297,20,CCCCCCC[N+](C)(CCCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5298,20,CCCCCCC[N+](C)(CCCC)CC(C)(C)CCCC,,,,,,,,,,,,
5299,20,CCCCCCC[N+](C)(CCCC)CC(C)CCCCC,,,,,,,,,,,,
5300,20,CCCCCCC[N+](C)(CCCC)CCC(C)CCCC,,,,,,,,,,,,
5301,20,CCCCCCC[N+](C)(CCCC)CCCC(C)CCC,,,,,,,,,,,,
5302,20,CCCCCCC[N+](C)(CCCC)CCCCC(C)CC,,,,,,,,,,,,
5303,20,CCCCCCC[N+](C)(CCCC)CCCCCC(C)C,,,,,,,,,,,,
5304,20,CCCCCCC[N+](C)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5305,20,CCCCCCC[N+](C)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
5306,20,CCCCCCC[N+](C)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
5307,20,CCCCCCC[N+](C)(CCCCC(C)CC)CC(C)C,,,,,,,,,,,,
5308,20,CCCCCCC[N+](C)(CCCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5309,20,CCCCCCC[N+](C)(CCCCC)CC(C)(C)CCC,,,,,,,,,,,,
5310,20,CCCCCCC[N+](C)(CCCCC)CC(C)CCCC,,,,,,,,,,,,
5311,20,CCCCCCC[N+](C)(CCCCC)CCC(C)CCC,,,,,,,,,,,,
5312,20,CCCCCCC[N+](C)(CCCCC)CCCC(C)CC,,,,,,,,,,,,
5313,20,CCCCCCC[N+](C)(CCCCC)CCCCC(C)C,,,,,,,,,,,,
5314,20,CCCCCCC[N+](C)(CCCCC)CCCCCCC,,,,,,,,,,,,
5315,20,CCCCCCC[N+](C)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
5316,20,CCCCCCC[N+](C)(CCCCCC)CC(C)(C)CC,,,,,,,,,,,,
5317,20,CCCCCCC[N+](C)(CCCCCC)CC(C)CCC,,,,,,,,,,,,
5318,20,CCCCCCC[N+](C)(CCCCCC)CCC(C)CC,,,,,,,,,,,,
5319,20,CCCCCCC[N+](C)(CCCCCC)CCCC(C)C,,,,,,,,,,,,
5320,20,CCCCCCC[N+](C)(CCCCCC)CCCCCC,175529579.0,heptyl-dihexyl-methylazanium,298.6,C20H44N+,188.0,16.0,21.0,7.8,,,,
5321,20,CCCCCCC[N+](C)(CCCCCCC)CC(C)(C)C,,,,,,,,,,,,
5322,20,CCCCCCC[N+](C)(CCCCCCC)CC(C)CC,,,,,,,,,,,,
5323,20,CCCCCCC[N+](C)(CCCCCCC)CCC(C)C,,,,,,,,,,,,
5324,20,CCCCCCC[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
5325,20,CCCCCCC[N+](CC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
5326,20,CCCCCCC[N+](CC)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
5327,20,CCCCCCC[N+](CC)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
5328,20,CCCCCCC[N+](CC)(CC(C)C)CC(C)(C)CCC,,,,,,,,,,,,
5329,20,CCCCCCC[N+](CC)(CC(C)C)CC(C)CCCC,,,,,,,,,,,,
5330,20,CCCCCCC[N+](CC)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
5331,20,CCCCCCC[N+](CC)(CC(C)CC)CC(C)CCC,,,,,,,,,,,,
5332,20,CCCCCCC[N+](CC)(CC(C)CCC)CC(C)(C)C,,,,,,,,,,,,
5333,20,CCCCCCC[N+](CC)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
5334,20,CCCCCCC[N+](CC)(CCC(C)C)CC(C)CCC,,,,,,,,,,,,
5335,20,CCCCCCC[N+](CC)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
5336,20,CCCCCCC[N+](CC)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
5337,20,CCCCCCC[N+](CC)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
5338,20,CCCCCCC[N+](CC)(CCC(C)CCC)CC(C)C,,,,,,,,,,,,
5339,20,CCCCCCC[N+](CC)(CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
5340,20,CCCCCCC[N+](CC)(CCC)CC(C)(C)CCCC,,,,,,,,,,,,
5341,20,CCCCCCC[N+](CC)(CCC)CC(C)CCCCC,,,,,,,,,,,,
5342,20,CCCCCCC[N+](CC)(CCC)CCC(C)CCCC,,,,,,,,,,,,
5343,20,CCCCCCC[N+](CC)(CCC)CCCC(C)CCC,,,,,,,,,,,,
5344,20,CCCCCCC[N+](CC)(CCC)CCCCC(C)CC,,,,,,,,,,,,
5345,20,CCCCCCC[N+](CC)(CCC)CCCCCC(C)C,,,,,,,,,,,,
5346,20,CCCCCCC[N+](CC)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
5347,20,CCCCCCC[N+](CC)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
5348,20,CCCCCCC[N+](CC)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
5349,20,CCCCCCC[N+](CC)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
5350,20,CCCCCCC[N+](CC)(CCCC)CC(C)(C)C(C)C,,,,,,,,,,,,
5351,20,CCCCCCC[N+](CC)(CCCC)CC(C)(C)CCC,,,,,,,,,,,,
5352,20,CCCCCCC[N+](CC)(CCCC)CC(C)CCCC,,,,,,,,,,,,
5353,20,CCCCCCC[N+](CC)(CCCC)CCC(C)CCC,,,,,,,,,,,,
5354,20,CCCCCCC[N+](CC)(CCCC)CCCC(C)CC,,,,,,,,,,,,
5355,20,CCCCCCC[N+](CC)(CCCC)CCCCC(C)C,,,,,,,,,,,,
5356,20,CCCCCCC[N+](CC)(CCCC)CCCCCCC,,,,,,,,,,,,
5357,20,CCCCCCC[N+](CC)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
5358,20,CCCCCCC[N+](CC)(CCCCC)CC(C)(C)CC,,,,,,,,,,,,
5359,20,CCCCCCC[N+](CC)(CCCCC)CC(C)CCC,,,,,,,,,,,,
5360,20,CCCCCCC[N+](CC)(CCCCC)CCC(C)CC,,,,,,,,,,,,
5361,20,CCCCCCC[N+](CC)(CCCCC)CCCC(C)C,,,,,,,,,,,,
5362,20,CCCCCCC[N+](CC)(CCCCC)CCCCCC,,,,,,,,,,,,
